"fecha";"lugar";"local";"away";"id";"pts";"MIN_local";"FG_local";"PT3_local";"TL_local";"OREB_local";"DREB_local";"REB_local";"AST_local";"STL_local";"TOV_local";"PF_local";"PM_local";"PTS_local";"MIN_visita";"FG_visita";"PT3_visita";"TL_visita";"OREB_visita";"DREB_visita";"REB_visita";"AST_visita";"STL_visita";"TOV_visita";"PF_visita";"PM_visita";"PTS_visita"
2024-01-29;"MA";"Celtics";"Pelicans";401585287;230;225.5;4.6551948051948;3.55833333333333;2.56388888888889;10;33;43;21;6;9.5;16;23.5;119.5;341.5;5.99451754385965;5.02051282051282;5.72575757575758;18.25;39.25;57.5;36.5;7.125;19.125;28.625;-77.875;178.625
2024-01-29;"NY";"Nets";"Jazz";401585288;261;242.166666666667;4.47812549769071;2.87420634920635;4.27083333333333;11.8333333333333;33.1666666666667;45;30.8333333333333;5.83333333333333;14.6666666666667;15.6666666666667;-6.5;94.3333333333333;257.625;5.12020396012656;3.60119047619048;3.98931623931624;12.5;35.625;48.125;27;6.33333333333333;16.2916666666667;23;14.3333333333333;140.166666666667
2024-01-29;"FL";"Heat";"Suns";401585289;223;313.909090909091;5.19471994938326;1.64307359307359;5.45508658008658;10.0909090909091;45.6363636363636;55.7272727272727;31.5909090909091;10.9545454545455;16.6363636363636;21.4545454545455;-31.9090909090909;124.636363636364;317.5;5.94387651821862;2.60238095238095;6.07234848484848;10;49.5;59.5;43;12.5;7;18.5;28.5;160
2024-01-29;"TX";"Rockets";"Lakers";401585290;254;251.533333333333;5.05795144498318;2.43988095238095;4.31746031746032;9.63333333333333;37.0666666666667;46.7;32.5333333333333;3.7;13.9;22.9666666666667;17.5666666666667;118.5;206.9;3.1867117248077;1.63597402597403;3.22557997557998;7.16666666666667;29.8166666666667;36.9833333333333;27.7333333333333;6.85;9.08333333333333;17.3166666666667;-1.36666666666667;105.25
2024-01-29;"TN";"Grizzlies";"Kings";401585291;197;135.5;2.20455747955748;0.966666666666667;1.91666666666667;3.83333333333333;15;18.8333333333333;12.5;5.16666666666667;5;8.66666666666667;-74;41.1666666666667;251.333333333333;4.4406001074799;3.62910052910053;6.4;11;44.6666666666667;55.6666666666667;29.6666666666667;5.33333333333333;18;19.5;91.6666666666667;119.333333333333
2024-01-29;"OK";"Thunder";"Timberwolves";401585292;208;254.916666666667;4.62555222555223;3.51269841269841;4.25517399267399;9.25;28.1666666666667;37.4166666666667;26.4166666666667;10.3333333333333;11.6666666666667;23.4166666666667;1.75;112.583333333333;236.833333333333;4.44736307186965;2.76795634920635;4.36226343101343;12;37.5;49.5;19.1666666666667;5;18.5;19.8333333333333;-12.0833333333333;110.75
2024-01-29;"TX";"Spurs";"Wizards";401585293;231;239.166666666667;5.06145023277376;2.71746031746032;3.75661375661376;9;33;42;37.5;4.83333333333333;13.6666666666667;21.6666666666667;-38.6666666666667;127.166666666667;291.333333333333;6.32783473836105;4.57936507936508;6.96666666666667;13.3333333333333;37.8333333333333;51.1666666666667;27.1666666666667;7.5;14.5;28;4;153.5
2024-01-29;"TX";"Mavericks";"Magic";401585294;260;196;4.98496732026144;2.43030303030303;6.18333333333333;3;22;25;13;7;11;16;54;100;270.5;4.84156399156399;2.93333333333333;5.6;7.5;32;39.5;28;7.5;22.5;26;-82;120
2024-01-29;"CO";"Nuggets";"Bucks";401585295;220;200.5;4.08876357560568;2.66666666666667;3.80075757575758;11;34.5;45.5;26;4.5;9.5;15.5;74.5;119;277;6.89060367736838;3.92258158508159;5.44805194805195;7.91666666666667;44.75;52.6666666666667;30.75;9;19.1666666666667;24.1666666666667;-42.25;151.25
2024-01-29;"OR";"Trail Blazers";"76ers";401585296;234;207.166666666667;2.96877058127058;1.59285714285714;4.16071428571429;8.66666666666667;20.6666666666667;29.3333333333333;16.1666666666667;6.66666666666667;10.8333333333333;20;-80;94.6666666666667;125.666666666667;2.85151515151515;1.27777777777778;2.58571428571429;7.5;13.1666666666667;20.6666666666667;5.66666666666667;4.66666666666667;5.16666666666667;13.3333333333333;-3.83333333333333;44
2024-01-30;"GA";"Hawks";"Lakers";401585297;260;300;5.64428349428349;3.275;3.73214285714286;16;42;58;25;9;14.5;21;-69;138;191.5;3.16310690685304;2.46073593073593;2.3375641025641;2.5;24.7666666666667;27.2666666666667;31.4166666666667;5.55;13.4666666666667;15.8833333333333;-0.566666666666667;84.6833333333333
2024-01-30;"MA";"Celtics";"Pacers";401585298;253;210;3.93696720120601;3.23342083842084;3.9808658008658;9.33333333333333;35.15;44.4833333333333;23.6;4.38333333333333;12.7;15.6166666666667;73.45;126.766666666667;215.5;4.00673999203411;1.84757575757576;3.82876623376623;7.25;28.0166666666667;35.2666666666667;24.0666666666667;6.35;10.3333333333333;16.6833333333333;-25.35;105.066666666667
2024-01-30;"NY";"Knicks";"Jazz";401585299;221;181;2.70456140350877;0.6;2.93541666666667;14.1;22.6;36.7;15.3;4.6;6.4;19;-16;55;295;5.8877607899347;4.00416666666667;5.41547619047619;14.5;42;56.5;33;3;14.5;30.5;-13;149
2024-01-30;"IL";"Bulls";"Raptors";401585300;225;172.166666666667;3.13792032772296;1.34338624338624;2.88783068783069;7.83333333333333;23.0833333333333;30.9166666666667;18.5;5.41666666666667;10.4166666666667;14.8333333333333;-2.58333333333333;70.8333333333333;176.333333333333;3.32817067192067;2.11649831649832;3.76792328042328;9.16666666666667;22.8333333333333;32;20.0833333333333;5.58333333333333;9.91666666666667;14.8333333333333;17.1666666666667;80.0833333333333
2024-01-30;"CA";"Warriors";"76ers";401585301;226;268.777777777778;4.78252203497302;2.0991045991046;2.45833333333333;11.3888888888889;38.8888888888889;50.2777777777778;38.8888888888889;5.05555555555556;14.1111111111111;20.5555555555556;40.2777777777778;112.5;161.5;3.88188405797101;1.95;3.58030303030303;5;25;30;13.5;4.5;6;11.5;0.5;97.5
2024-01-31;"NC";"Hornets";"Bulls";401585302;227;227.533333333333;4.25075591075591;3.12337662337662;2.42222222222222;9.93333333333333;27.4;37.3333333333333;15.8333333333333;5.9;11.3666666666667;22.5;-43.3;81.7333333333333;189.833333333333;4.0602593399033;2.30396825396825;3.41500721500721;8.91666666666667;30.5;39.4166666666667;20;4.66666666666667;8.91666666666667;14.6666666666667;51.3333333333333;95.5
2024-01-31;"OH";"Cavaliers";"Pistons";401585303;249;271;5.13507561713537;2.95496031746032;4.98055555555556;9.5;38.4166666666667;47.9166666666667;29;12;13.1666666666667;16.3333333333333;101.083333333333;131.916666666667;288.833333333333;5.71878121878122;3.04193121693122;5.79662698412698;13.9166666666667;34.8333333333333;48.75;31.5833333333333;6.16666666666667;19.5833333333333;24.9166666666667;-35.5;134.916666666667
2024-01-31;"DC";"Wizards";"Clippers";401585304;234;285.833333333333;5.98865345181135;4.45815295815296;6.34166666666667;7.66666666666667;39.8333333333333;47.5;27.1666666666667;5.5;14.5;22;37.5;153.833333333333;311.333333333333;5.18261416945627;2.94444444444444;6.27777777777778;8;46.1666666666667;54.1666666666667;46;11.8333333333333;16.8333333333333;33.3333333333333;-86.3333333333333;146.166666666667
2024-01-31;"FL";"Heat";"Kings";401585306;221;288.309090909091;5.28697981584978;2.91299533799534;4.57175324675325;11.7909090909091;44.4363636363636;56.2272727272727;21.5909090909091;10.0545454545455;12.2363636363636;16.8545454545455;-40.7090909090909;125.636363636364;236.333333333333;4.60726677414657;3.62910052910053;5.4;10;39.6666666666667;49.6666666666667;28.6666666666667;6.33333333333333;15;17.5;66.6666666666667;119.333333333333
2024-01-31;"TX";"Rockets";"Pelicans";401585307;209;227.933333333333;4.80248000909766;3.21626984126984;5.96558823529412;9.03333333333333;28.9666666666667;38;24.7666666666667;8.93333333333333;11.5666666666667;18.4;41.4;103.1;244.15;4.09786889036889;2.68481962481962;4.871632996633;8.26666666666667;33.75;42.0166666666667;23.8666666666667;8.53333333333333;15.35;22.6833333333333;-12.1333333333333;104.416666666667
2024-01-31;"MN";"Timberwolves";"Mavericks";401585308;208;233.366666666667;5.87093387804105;3.23728715728716;4.35113756613757;12.6333333333333;34.5666666666667;47.2;24.5666666666667;7.66666666666667;14.4666666666667;21.4666666666667;37.3;118.966666666667;176.333333333333;3.88765501554975;1.72626623376623;1.62619047619048;5.43333333333333;18.1666666666667;23.6;11.2;5.26666666666667;6.46666666666667;15.4666666666667;-26.6333333333333;62.1666666666667
2024-01-31;"TX";"Spurs";"Magic";401585309;206;255.666666666667;5.8299260193997;3.14722222222222;5.02380952380952;5;45.3333333333333;50.3333333333333;44;5;21.3333333333333;21.5;56.3333333333333;133.166666666667;245;4.23956043956044;3.51904761904762;3.81428571428571;14;30;44;23;5;10;14;-86;118
2024-01-31;"OK";"Thunder";"Nuggets";401585310;205;209.833333333333;4.64008340515693;2.66666666666667;4.53472222222222;9.75;29.8333333333333;39.5833333333333;18.9166666666667;4.33333333333333;7.33333333333333;17.3333333333333;-15.1666666666667;95.8333333333333;225.166666666667;4.17831526364135;2.79880952380952;3.66872710622711;9.75;29.0833333333333;38.8333333333333;23.5833333333333;6.5;7.75;17.0833333333333;10.5833333333333;96.5
2024-01-31;"NY";"Nets";"Suns";401585305;256;269.666666666667;4.91021018050564;3.82619047619048;4.69444444444444;10.8333333333333;37.5;48.3333333333333;26.8333333333333;8.66666666666667;13;22.5;-12.8333333333333;131.666666666667;273.5;4.48055555555556;2.825;3.87380952380952;11.5;35.5;47;28;7;12;23;-48.5;126
2024-01-31;"OR";"Trail Blazers";"Bucks";401585311;235;266.5;4.37018228402668;3.4547619047619;4.98333333333333;10.5;27;37.5;25;13;15.5;27.5;-56;111;273.5;4.20763958263958;3.22316017316017;3.28373015873016;16;41.5;57.5;23.5;13;19.5;26;40.5;138
2024-02-01;"MA";"Celtics";"Lakers";401585312;219;275.833333333333;4.60318628026227;2.76111111111111;4.70991508491509;11.6666666666667;41.5;53.1666666666667;27.5;7.5;11.1666666666667;20.3333333333333;53.5;141.166666666667;145.5;2.38316544566545;1.19444444444444;1;7;17.5;24.5;13.5;3;4.5;13.5;-20.5;53
2024-02-01;"NY";"Knicks";"Pacers";401585313;214;191.416666666667;3.69168831168831;2.97386363636364;3.54166666666667;11.7666666666667;21.6833333333333;33.45;19.8;9.1;8.81666666666667;18.3333333333333;-78.6666666666667;98.9166666666667;267.583333333333;5.62355799287385;3.79295454545455;7.16924242424242;8.95;35.9;44.85;45.6333333333333;10.0333333333333;16.55;20.1833333333333;-0.950000000000001;153
2024-02-01;"TN";"Grizzlies";"Cavaliers";401585315;209;137;2.96318681318681;1.11904761904762;2.25;6.5;25.5;32;10;6.5;8.5;12.5;-8.5;52;250.666666666667;4.48488620727398;3.08203463203463;3.11666666666667;6.5;28;34.5;32.8333333333333;9.5;12.5;13.8333333333333;41.1666666666667;119.166666666667
2024-02-01;"UT";"Jazz";"76ers";401585314;251;274.5;5.83125054014346;2.84722222222222;5.64444444444444;12;44.5;56.5;30.5;5.5;22.5;25;70;147;202;3.22132173382173;1.78977272727273;3.29166666666667;10;17;27;22.5;4.5;2.5;15;-18;105
2024-02-02;"MI";"Pistons";"Clippers";401585316;261;253.5;5.20965423465423;2.54193121693122;3.62996031746032;12.9166666666667;29.1666666666667;42.0833333333333;31.25;5.83333333333333;18.25;20.9166666666667;-53.5;115.916666666667;349.5;6.89681745842737;4.0547619047619;7.53611111111111;11.5;41.5;53;44;8.5;19;36;-125;190
2024-02-02;"DC";"Wizards";"Heat";401585317;212;267;6.9164795902412;3.14722222222222;5.83333333333333;4.5;31.5;36;33.6666666666667;4.5;21.3333333333333;17.5;52.8333333333333;142;245.5;6.6194189797131;3.79642857142857;5.83333333333333;9.5;35.5;45;29.5;9.5;17;15.5;78;128.5
2024-02-02;"GA";"Hawks";"Suns";401585318;249;244;4.34715309200603;3.82837301587302;5;14.5;47.5;62;26.5;4.5;16.5;22;55.5;107.5;287;6.45359477124183;4.1;4.99047619047619;11;39;50;24;8;16;26;-14;142
2024-02-02;"IN";"Pacers";"Kings";401585319;255;317.5;5.4460927960928;3.95992063492063;3.91666666666667;9;37;46;45.5;14;15.5;23.5;61;150.5;240.5;3.07587983911513;2.23333333333333;3.40496031746032;8.5;32.5;41;26.5;6;14;18.5;-23.5;108.5
2024-02-02;"TX";"Rockets";"Raptors";401585320;241;246.333333333333;4.79614598364598;3.10838143338143;5.35277777777778;7.83333333333333;29.6666666666667;37.5;21.3333333333333;5.33333333333333;11.1666666666667;18;17.8333333333333;130.666666666667;277.6;4.17300088800089;2.51047563547564;5.84;11.15;28.5833333333333;39.7333333333333;21.1;4.33333333333333;15.8333333333333;21.75;23.8833333333333;128.216666666667
2024-02-02;"TN";"Grizzlies";"Warriors";401585321;222;178.083333333333;4.15116503866504;3.59742063492063;3.08511904761905;7.91666666666667;25.0833333333333;33;16.5;7.25;8.75;14.4166666666667;39.1666666666667;100.75;220.916666666667;3.62002208411382;1.91537698412698;3.38699494949495;10.3333333333333;28.6666666666667;39;24.5833333333333;4.33333333333333;13.9166666666667;19.8333333333333;-43.5833333333333;101
2024-02-02;"MN";"Timberwolves";"Magic";401585322;214;237;5.94660609857978;3.43809523809524;6.19166666666667;10.5;34.5;45;34;9;16.5;22;77;123;299;5.52556818181818;4.65833333333333;4.19498556998557;18;38;56;27.5;13.5;16;28.5;-49.5;120
2024-02-02;"OK";"Thunder";"Hornets";401585323;232;183;4.1163961038961;1.77738095238095;4.77083333333333;5.5;25.5;31;22.5;2.5;12.5;14;-17.5;86;177;3.61915584415584;1.87361111111111;1.92857142857143;7;26.5;33.5;17.5;3;9;15.5;-21;88.5
2024-02-02;"TX";"Spurs";"Pelicans";401585324;227;260.333333333333;5.05888463388463;3.61865079365079;4.89880952380952;7.66666666666667;32.8333333333333;40.5;29.6666666666667;6.33333333333333;16.8333333333333;18.1666666666667;-167.166666666667;112;235.666666666667;6.11180899710311;3.62936507936508;5.2968253968254;8.33333333333333;37.5;45.8333333333333;30.5;7.5;12.1666666666667;19.6666666666667;123.333333333333;133.5
2024-02-02;"CO";"Nuggets";"Trail Blazers";401585325;228;263.666666666667;5.94703352203352;4.03412698412698;6.81666666666667;13;32.3333333333333;45.3333333333333;36.6666666666667;9.16666666666667;10.6666666666667;23.5;51.3333333333333;150;231.5;4.24166666666667;3.12857142857143;4;8.5;25.5;34;11.5;7.5;12.5;28.5;-9;108
2024-02-03;"PC";"76ers";"Nets";401585326;257;206.055555555556;4.98944488826497;4.08455468142968;3.11111111111111;10.9166666666667;31.8888888888889;42.8055555555556;19.0694444444444;7.79166666666667;4.79166666666667;18.1666666666667;52.3611111111111;87.8333333333333;231.642857142857;3.96808525185448;2.28199855699856;4.28250661375661;7.34523809523809;31.8234126984127;39.1686507936508;24.9880952380952;5.35515873015873;15.8373015873016;16.9087301587302;-60.2996031746032;95.6210317460317
2024-02-03;"GA";"Hawks";"Warriors";401585327;275;288.5;4.40461641185325;2.40529100529101;4.09212454212454;12;37.1666666666667;49.1666666666667;36.6666666666667;8.16666666666667;12.8333333333333;20.1666666666667;-44.8333333333333;140.5;260.5;6.21676772301772;3.1092032967033;3.71666666666667;17.5;44.8333333333333;62.3333333333333;28;4.66666666666667;12.8333333333333;20.3333333333333;76.8333333333333;139.5
2024-02-03;"IL";"Bulls";"Kings";401585328;238;215.333333333333;4.18903318903319;2.53888888888889;1.90984848484848;14.3333333333333;28.1666666666667;42.5;23.3333333333333;10.1666666666667;13.1666666666667;21;-7.83333333333333;92.1666666666667;234;3.19159663865546;2.73214285714286;5.61666666666667;5;39;44;24;5;18;21;16;110
2024-02-03;"NY";"Knicks";"Lakers";401585329;218;188.833333333333;2.94794745484401;2.30952380952381;3.05555555555556;12.6666666666667;26.1666666666667;38.8333333333333;18.1666666666667;7;10.8333333333333;17.3333333333333;12.5;71;236.166666666667;4.20433145484061;2.57889332889333;3.23344155844156;9.5;32.8333333333333;42.3333333333333;29.3333333333333;5.83333333333333;13.1666666666667;15.8333333333333;15;116.333333333333
2024-02-03;"TX";"Mavericks";"Bucks";401585330;246;186.5;3.73226218226218;1.61944444444444;2.31666666666667;8.5;29.8333333333333;38.3333333333333;18;0.333333333333333;7;7;-60.8333333333333;78.1666666666667;246.5;4.96138306138306;4.00808080808081;2.75;5.5;40;45.5;33;8.5;10.5;19.5;44.5;144.5
2024-02-03;"TX";"Spurs";"Cavaliers";401585331;218;272;4.94365451799662;4.04444444444444;6.35227272727273;5.5;31;36.5;30.5;14;15;18;-3;139.5;294.5;4.79310893784578;2.37521367521368;4.41666666666667;11;36.5;47.5;30.5;7.5;20.5;18.5;43.5;138.5
2024-02-04;"MI";"Pistons";"Magic";401585332;210;265.333333333333;5.77800949050949;3.15;5.55555555555556;10.8333333333333;32.3333333333333;43.1666666666667;26;5.83333333333333;17;21.5;-109.5;123;289.166666666667;6.32159675836146;4.79444444444444;5.49303751803752;9.16666666666667;42.5;51.6666666666667;35.8333333333333;10.8333333333333;14.6666666666667;21.6666666666667;103.5;135.166666666667
2024-02-04;"DC";"Wizards";"Suns";401585333;252;208;3.57961825755943;1.63293650793651;3.10714285714286;7;29;36;15.5;3;9.5;20.5;-7.5;86;272.5;5.52676326941033;2.68383838383838;5.88333333333333;13.6666666666667;29.3333333333333;43;32.6666666666667;9.66666666666667;17.6666666666667;20;7;145.166666666667
2024-02-04;"MA";"Celtics";"Grizzlies";401585334;222;250;4.82294719169719;4.36102092352092;5.18055555555556;9.5;36.5;46;28.5;7;16.5;16;36.5;130.5;121.5;2.96127946127946;2.64444444444444;1.5;5;14;19;11;5;5;8.5;-41;40
2024-02-04;"NC";"Hornets";"Pacers";401585335;214;159.5;4.55757171749819;1.86309523809524;2.6875;8.75;18;26.75;12.5;5.25;4.25;12;-35;67.5;280.583333333333;6.03846456905667;4.34476495726496;6.10584415584416;15.3333333333333;37.25;52.5833333333333;39.8333333333333;7.58333333333333;17.6666666666667;21.6666666666667;42.5;164.416666666667
2024-02-04;"FL";"Heat";"Clippers";401585336;198;256.25;5.24536266107474;3.23333333333333;4.87740384615385;13.5;32;45.5;29.75;10.25;11.5;12;-2.75;128.25;246;5.13213288904078;2.80535714285714;5.60416666666667;5.5;30.5;36;26.5;10.5;16.5;18.5;46;118.5
2024-02-04;"MN";"Timberwolves";"Rockets";401585337;201;230.5;5.3635269552192;3.52797619047619;3.78968253968254;9.25;36.1666666666667;45.4166666666667;28;10.5;15;19.75;80;109.5;282;5.11107183257919;4.3952380952381;3.5;7.25;37.25;44.5;24.25;13.25;21.25;20;-76;120.5
2024-02-04;"OK";"Thunder";"Raptors";401585338;262;219;4.49694691273639;3.45238095238095;5.3;8;23;31;20.5;5;15.5;17;-72.5;96;295;4.97014837014837;2.82063492063492;6.68888888888889;16.25;36.75;53;26.5;6.5;16.8333333333333;25.75;54.4166666666667;148.916666666667
2024-02-04;"UT";"Jazz";"Bucks";401585339;231;255.5;5.19882164404223;4.07539682539683;5.36428571428571;13;37;50;35;6.5;12.5;16;-6.5;150.5;241;6.08651903651904;4.5;4.02777777777778;9.5;29.5;39;32;6;11;26;-37.5;152.5
2024-02-04;"CO";"Nuggets";"Trail Blazers";401585340;215;239;5.83236416361416;3.75595238095238;4.61666666666667;13.5;30.5;44;33;6;8.5;18.5;65;126;220;3.33674948240166;2.22857142857143;5.125;7.5;18.5;26;8;7;8.5;15;-39.5;95
2024-02-05;"NC";"Hornets";"Lakers";401585341;242;180.5;5.58737373737374;4.2;2.91666666666667;5.5;21;26.5;19.5;2.5;12.5;14.5;-58;82.5;193.5;4.40348949296318;2.88809523809524;5.75;3;33;36;31.5;9.5;9;17;64;124
2024-02-05;"OH";"Cavaliers";"Kings";401585342;246;252.5;3.99481074481074;2.74404761904762;3.25;16;27;43;25;3.5;13;17;-47.5;117;217;5.345337995338;2.725;3.11688311688312;7.5;25;32.5;31;3;10.5;17.5;62;120
2024-02-05;"PC";"76ers";"Mavericks";401585343;220;193;3.95590928679164;2.33412698412698;4.30555555555556;6;25.5;31.5;12.5;10.5;10;18;11.5;98;262.5;4.71789321789322;3.12240537240537;5.97575757575758;12.5;36.3333333333333;48.8333333333333;36.5;3.83333333333333;18.5;24;34.6666666666667;129.666666666667
2024-02-05;"GA";"Hawks";"Clippers";401585344;293;261.166666666667;4.858256122962;2.61666666666667;3.15952380952381;9.33333333333333;29;38.3333333333333;28.5;9.83333333333333;11.5;14.8333333333333;-20.6666666666667;109.666666666667;276.5;4.31734992061079;2.36666666666667;5.08474025974026;11;42.5;53.5;37.5;5;16.5;17;-28.5;128
2024-02-05;"NY";"Nets";"Warriors";401585345;207;211;2.7231334841629;2.12326007326007;2.7;10;28.5;38.5;27.5;5.5;13;16;4.5;102.5;199.5;3.98997987951161;2.20833333333333;3.58333333333333;13;29;42;19.5;7;13.5;17;0.5;111
2024-02-05;"LA";"Pelicans";"Raptors";401585346;238;283;5.01666666666667;2.88928571428571;4.9;10.3333333333333;43.6666666666667;54;30.1666666666667;4.66666666666667;13.6666666666667;21.6666666666667;5.5;122.166666666667;262;4.30446775446775;3.00396825396825;5.8968253968254;10.9166666666667;33.75;44.6666666666667;19.3333333333333;10;11.3333333333333;21.9166666666667;45.25;122.083333333333
2024-02-06;"IN";"Pacers";"Rockets";401585347;261;289.333333333333;5.50311262811263;4.03831446331446;6.25357142857143;9.83333333333333;36.5;46.3333333333333;39;5.16666666666667;18.3333333333333;25.5;15.6666666666667;151.166666666667;194.833333333333;4.91868942778554;1.83690476190476;4.77222222222222;12;30.8333333333333;42.8333333333333;13.5;6.66666666666667;9.33333333333333;16.3333333333333;20.1666666666667;99
2024-02-06;"NY";"Nets";"Mavericks";401585348;226;218.5;3.20403998306475;1.60714285714286;4.2;11;37.5;48.5;26.5;4.5;11.5;20.5;-8;117.5;212.5;4.23715219421102;2.61309523809524;4.86666666666667;8.5;31.3333333333333;39.8333333333333;19;4.33333333333333;7;14;24.6666666666667;113.166666666667
2024-02-06;"FL";"Heat";"Magic";401585349;216;300.440476190476;4.96301331317013;2.75358946608947;6.8250283446712;11.3928571428571;38.2023809523809;49.5952380952381;31.297619047619;8.27380952380952;19.4880952380952;20.5;-7.61904761904762;144.035714285714;293.685714285714;5.44934219142202;3.15963512677798;5.36947496947497;13.5761904761905;36.8095238095238;50.3857142857143;30.7857142857143;10.347619047619;16.0095238095238;27.0714285714286;2.35714285714286;120.952380952381
2024-02-06;"NY";"Knicks";"Grizzlies";401585350;236;165;3.04761904761905;1.84415584415584;1.66666666666667;9;32;41;18;10;13;13;34;61;193;2.73901098901099;1.55952380952381;0.75;9;20;29;21;7;10;13;-58.5;72
2024-02-06;"IL";"Bulls";"Timberwolves";401585351;252;235;4.22837301587302;4.0047619047619;5.99722222222222;9.5;32.5;42;18.5;9.5;9;18;-17.5;106;334.5;6.52153451124039;4.06388888888889;6.34325396825397;12.5;45.5;58;41;7.5;22.5;24;10;163.5
2024-02-06;"UT";"Jazz";"Thunder";401585352;241;270.35;5.20247344817778;3.01448412698413;6.48136724386724;12.65;40.6833333333333;53.3333333333333;34.3;5.51666666666667;22.9666666666667;25.9833333333333;-52.15;157.933333333333;287.65;5.96102097909071;4.01027777777778;5.30470158238734;13.8666666666667;36.8833333333333;50.75;35.7166666666667;11.45;13.9833333333333;25.6833333333333;66.2166666666667;149.1
2024-02-06;"AZ";"Suns";"Bucks";401585353;220;323.25;6.18553622303622;2.32460317460317;4.98611111111111;17.6666666666667;37.8333333333333;55.5;31.9166666666667;9.66666666666667;20.4166666666667;23.25;-44.75;132.666666666667;191;3.22444524074959;2.46666666666667;4.75;13;31;44;22;3.5;10;12.5;1;102
2024-02-07;"NC";"Hornets";"Raptors";401585354;240;237.166666666667;5.8932674963925;2.59642857142857;4.09166666666667;4.33333333333333;27.6666666666667;32;13.5;4.5;12.5;17.8333333333333;-61.4166666666667;101.583333333333;251.833333333333;4.63160500490222;1.7244227994228;5.80952380952381;10.25;28.5;38.75;27.5;6.33333333333333;12.4166666666667;20.6666666666667;-0.249999999999999;118.5
2024-02-07;"DC";"Wizards";"Cavaliers";401585356;220;242.083333333333;5.10520009960799;3.1635101010101;3.77083333333333;6.83333333333333;25.4166666666667;32.25;20;9.25;12.25;14.4166666666667;-115.333333333333;113.666666666667;293.666666666667;6.4683493428656;2.89513888888889;5.42708333333333;13.1666666666667;40.3333333333333;53.5;36.0833333333333;9.16666666666667;18.0833333333333;17;150.583333333333;148.583333333333
2024-02-07;"PC";"76ers";"Warriors";401585355;231;213;5.27599206349206;2.33333333333333;5.16666666666667;9;24.5;33.5;13;8;10;18;-39;99;263.5;4.96682174464682;2.64798534798535;4.1875;9;40.5;49.5;36;5.5;15.5;24;55.5;119.5
2024-02-07;"MA";"Celtics";"Hawks";401585357;242;232.583333333333;4.16609417842589;2.35980109782193;5.08551587301587;13.0972222222222;42.6944444444444;55.7916666666667;22.8472222222222;6.125;12.8055555555556;17.5694444444444;16.4583333333333;124.027777777778;209.5;3.92346042795927;2.32258237243356;3.97165103415103;9.03968253968254;24.9761904761905;34.015873015873;23.1289682539683;6.48611111111111;10.6388888888889;14.8392857142857;-25.343253968254;108.40873015873
2024-02-07;"FL";"Heat";"Spurs";401585358;220;167.75;3.23500417710944;1.85793650793651;3.34444444444444;7;19.25;26.25;21.5;5.25;10.75;11.5;24.25;94.25;220.5;5.14213564213564;4.3702380952381;4.38333333333333;5.5;30.5;36;32;8;14;15.5;21.5;110.5
2024-02-07;"CA";"Clippers";"Pelicans";401585359;223;268.416666666667;5.18001223993871;2.78363095238095;5.14583333333333;9.25;37.25;46.5;33.4166666666667;8.33333333333333;16.4166666666667;24.6666666666667;-11.6666666666667;123.583333333333;253.666666666667;4.47581409733584;3.66064814814815;4.88095238095238;13.0833333333333;33.8333333333333;46.9166666666667;28.4166666666667;9.08333333333333;11.25;19.1666666666667;19.9166666666667;132.083333333333
2024-02-07;"CA";"Kings";"Pistons";401585360;253;216;3.08474461554957;2.79365079365079;3.75;7;28;35;38;8;15;16;113;125;243.25;4.28856290768055;2.22698412698413;4.85595238095238;12.5;28.5;41;30.25;12;22.25;19.375;-111.75;123.375
2024-02-08;"IN";"Pacers";"Warriors";401585361;240;248.166666666667;5.57967703592704;3.95613553113553;5.45198412698413;11.1666666666667;34.3333333333333;45.5;34.1666666666667;5.83333333333333;17.5;23.5;29;145.166666666667;235.5;4.51093939170565;2.41721611721612;3.9375;8;37.5;45.5;34;5.5;13.5;20.5;67.5;107
2024-02-08;"FL";"Magic";"Spurs";401585362;238;265.5;4.19179501054501;2.80119047619048;4.45178571428571;14;31;45;27.5;9;13;20.5;-20.5;114.5;252;4.86965877689562;4.59583333333333;5.36190476190476;7.5;41.5;49;36.5;8.5;15.5;19;16.5;128
2024-02-08;"NY";"Nets";"Cavaliers";401585363;213;210.5;3.76897926634769;1.3547619047619;3.41890054390054;9.5;30.25;39.75;22.5;5.25;15.5;19.25;-34.25;87.5;269.333333333333;3.4533142102995;2.2858343045843;5.33514957264957;13.4166666666667;37.6666666666667;51.0833333333333;22.9166666666667;9.58333333333333;11.75;24.5;38.9166666666667;126.75
2024-02-08;"NY";"Knicks";"Mavericks";401585364;230;245.5;5.13141279010844;1.53571428571429;5.24603174603175;10.5;39;49.5;33;7.5;16;25;35.5;121;242.5;3.92525641025641;2.37106227106227;5.17936507936508;9.5;34.5;44;32;6.5;7;16;49.5;161.5
2024-02-08;"TN";"Grizzlies";"Bulls";401585365;228;212.833333333333;5.08031135531136;3.25952380952381;3.6;5.5;24;29.5;18.3333333333333;8.66666666666667;12.8333333333333;17.1666666666667;-95.1666666666667;89.3333333333333;216.833333333333;4.75922133422133;2.65119047619048;4.26388888888889;9.16666666666667;34;43.1666666666667;29.3333333333333;8.33333333333333;7.33333333333333;14.8333333333333;70.6666666666667;103.833333333333
